thread,begin,end,lifeSpan
8,182462,182465,2
8,182968,182968,0
8,182977,182980,3
8,183536,183537,0
8,183550,183553,3
8,184055,184055,0
8,184059,184064,4
8,184579,184579,0
8,184586,184589,2
8,185104,185104,0
8,185111,185117,6
8,185699,185699,0
8,185708,185711,2
8,186228,186228,0
8,186238,186243,4
8,186759,186759,0
8,186768,186773,4
8,187282,187282,0
8,187291,187295,3
8,187804,187804,0
8,187813,187819,5
8,188405,188405,0
8,188414,188418,3
8,189035,189035,0
8,189044,189046,1
8,189594,189594,0
8,189602,189606,3
8,190124,190124,0
8,190131,190141,10
8,190653,190653,0
8,190660,190665,5
8,191182,191182,0
8,191191,191195,3
8,191713,191713,0
8,191722,191729,7
8,192237,192237,0
8,192246,192251,5
8,192759,192759,0
8,192769,192773,4
8,193280,193280,0
8,193289,193292,3
8,193927,193928,0
8,193938,193941,2
8,194486,194486,0
8,194495,194496,1
8,195029,195030,0
8,195038,195041,2
8,195602,195602,0
8,195611,195615,3
8,196160,196160,0
8,196170,196173,3
8,196693,196694,0
8,196703,196705,2
8,197327,197327,0
8,197337,197340,3
8,197893,197893,0
8,197902,197903,1
8,198411,198412,0
8,198422,198438,16
8,198947,198948,0
8,198954,198955,1
8,199463,199464,0
8,199477,199477,0
8,199984,199985,1
8,199998,199998,0
8,200504,200505,0
8,200527,200527,0
8,201139,201139,0
8,201145,201152,6
8,201651,201651,0
8,201661,201663,1
8,202179,202179,0
8,202190,202190,0
8,202709,202709,0
8,202719,202720,1
8,203227,203227,0
8,203239,203240,0
8,203839,203840,0
8,203853,203853,0
8,204379,204379,0
8,204389,204389,0
8,204904,204904,0
8,204913,204914,1
8,205436,205436,0
8,205445,205446,1
8,206039,206039,0
8,206055,206055,0
8,206616,206616,0
8,206629,206629,0
8,207187,207187,0
8,207201,207201,0
8,207735,207735,0
8,207763,207763,0
8,208368,208368,0
8,208378,208378,0
8,208911,208911,0
8,208922,208923,0
8,209450,209450,0
8,209461,209462,0
8,210117,210117,0
8,210128,210129,0
8,210674,210674,0
8,210683,210683,0
8,211213,211213,0
8,211220,211222,1
8,211766,211766,0
8,211777,211777,0
8,212343,212347,3
8,212370,212372,2
8,212926,212927,0
8,212938,212938,0
8,213541,213541,0
8,213547,213551,3
8,214187,214187,0
8,214192,214199,6
8,214736,214736,0
8,214745,214754,8
8,215340,215340,0
8,215346,215346,0
8,215912,215912,0
8,215917,215923,6
8,216528,216528,0
8,216533,216538,5
8,217095,217095,0
8,217102,217104,2
8,217642,217642,0
8,217651,217652,1
8,218198,218198,0
8,218206,218207,1
8,218820,218821,0
8,218829,218830,0
8,219376,219376,0
8,219384,219386,1
8,220004,220004,0
8,220012,220013,0
8,220662,220663,0
8,220670,220672,1
8,221241,221241,0
8,221250,221251,0
8,221839,221839,0
8,221846,221851,4
8,222468,222468,0
8,222476,222477,1
8,223035,223035,0
8,223043,223047,3
8,223598,223598,0
8,223611,223611,0
8,224247,224247,0
8,224258,224259,0
8,224783,224783,0
8,224790,224790,0
8,225408,225408,0
8,225416,225417,0
8,225944,225944,0
8,225953,225956,2
8,226568,226568,0
8,226581,226581,0
8,227132,227132,0
8,227141,227141,0
8,227707,227707,0
8,227718,227719,0
8,228252,228252,0
8,228266,228266,0
8,228816,228816,0
8,228827,228827,0
8,229453,229453,0
8,229463,229464,1
8,230059,230059,0
8,230070,230071,1
8,230693,230693,0
8,230706,230706,0
8,231275,231275,0
8,231285,231285,0
8,231864,231864,0
8,231882,231882,0
8,232418,232418,0
8,232425,232432,6
8,232959,232960,1
8,232966,232973,6
8,233588,233588,0
8,233595,233597,2
8,234130,234130,0
8,234139,234142,3
8,234769,234769,0
8,234774,234782,8
8,235492,235492,0
8,235506,235524,17
8,236045,236045,0
8,236053,236053,0
8,236711,236711,0
8,236716,236718,1
8,237268,237268,0
8,237273,237279,6
8,237815,237815,0
8,237821,237828,7
8,238435,238435,0
8,238443,238446,3
8,239052,239052,0
8,239057,239060,2
8,239667,239667,0
8,239676,239676,0
8,240282,240282,0
8,240289,240296,6
8,240936,240936,0
8,240940,240943,2
8,241506,241506,0
8,241510,241513,2
8,242090,242090,0
8,242102,242106,3
8,242629,242629,0
8,242636,242642,6
8,243147,243147,0
8,243154,243159,4
8,243658,243658,0
8,243665,243670,4
8,244162,244163,0
8,244169,244173,3
8,244679,244679,0
8,244689,244691,2
8,245224,245224,0
8,245230,245234,3
8,245758,245758,0
8,245764,245765,1
8,246389,246389,0
8,246397,246401,4
8,247044,247044,0
8,247053,247054,0
8,247670,247670,0
8,247678,247678,0
8,248212,248212,0
8,248223,248223,0
8,248771,248771,0
8,248781,248781,0
8,249312,249312,0
8,249322,249322,0
8,249917,249917,0
8,249925,249925,0
8,250560,250560,0
8,250570,250570,0
8,251169,251169,0
8,251180,251181,0
8,251774,251774,0
8,251782,251783,0
8,252348,252348,0
8,252356,252358,1
8,252974,252974,0
8,252982,252984,1
8,253509,253509,0
8,253517,253518,1
8,254018,254018,0
8,254027,254028,1
8,254595,254595,0
8,254604,254604,0
8,255115,255115,0
8,255123,255126,3
8,255717,255717,0
8,255727,255727,0
8,256327,256327,0
8,256334,256341,6
8,256866,256866,0
8,256875,256878,3
8,257461,257461,0
8,257469,257469,0
8,258072,258073,0
8,258081,258082,0
8,258612,258612,0
8,258620,258621,1
8,259145,259145,0
8,259155,259155,0
8,259712,259712,0
8,259722,259722,0
8,260255,260255,0
8,260262,260266,4
8,260850,260850,0
8,260857,260857,0
8,261396,261396,0
8,261403,261405,1
8,261973,261973,0
8,261982,261982,0
8,262506,262507,0
8,262516,262516,0
8,263032,263032,0
8,263040,263041,1
8,263556,263556,0
8,263565,263565,0
8,264100,264100,0
8,264106,264106,0
8,264654,264654,0
8,264662,264665,2
8,265182,265182,0
8,265191,265191,0
8,265702,265702,0
8,265710,265711,0
8,266286,266286,0
8,266302,266302,0
8,266852,266852,0
8,266858,266863,4
8,267380,267380,0
8,267387,267389,2
8,267963,267963,0
8,267975,267975,0
8,268510,268510,0
8,268519,268521,1
8,269102,269102,0
8,269111,269112,1
8,269694,269694,0
8,269702,269702,0
8,270272,270272,0
8,270280,270282,2
8,270823,270823,0
8,270831,270831,0
8,271377,271377,0
8,271387,271388,1
8,271942,271942,0
8,271954,271954,0
8,272457,272457,0
8,272466,272469,3
8,272982,272982,0
8,272990,272991,0
8,273502,273502,0
8,273510,273512,2
8,274060,274060,0
8,274069,274069,0
8,274584,274585,0
8,274593,274594,1
8,275161,275161,0
8,275173,275174,0
8,275737,275737,0
8,275748,275749,0
8,276288,276288,0
8,276298,276299,0
8,276864,276865,0
8,276875,276875,0
8,277396,277396,0
8,277405,277406,0
8,277943,277943,0
8,277952,277953,0
8,278573,278573,0
8,278581,278585,3
8,279160,279161,0
8,279166,279170,3
8,279735,279735,0
8,279748,279748,0
8,280370,280370,0
8,280376,280381,5
8,280921,280921,0
8,280930,280934,4
8,281446,281446,0
8,281455,281459,3
8,281982,281982,0
8,281989,281991,2
8,282487,282487,0
8,282495,282498,3
8,282996,282996,0
8,283004,283006,1
8,283506,283506,0
8,283514,283516,2
8,284117,284117,0
8,284124,284130,6
8,284627,284627,0
8,284634,284638,3
8,285221,285221,0
8,285228,285231,2
8,285872,285872,0
8,285882,285883,1
8,286504,286505,0
8,286513,286513,0
8,287136,287136,0
8,287144,287149,5
8,287717,287717,0
8,287728,287728,0
8,288357,288357,0
8,288363,288363,0
8,288891,288891,0
8,288900,288901,0
8,289416,289417,0
8,289425,289427,1
8,289962,289962,0
8,289971,289973,2
8,290582,290582,0
8,290590,290592,1
8,291131,291131,0
8,291140,291143,2
8,291747,291747,0
8,291758,291758,0
8,292314,292314,0
8,292325,292327,1
8,292864,292864,0
8,292878,292878,0
8,293418,293418,0
8,293431,293432,0
8,293961,293961,0
8,293976,293978,1
8,294589,294589,0
8,294599,294602,3
8,295112,295112,0
8,295124,295127,3
8,295641,295641,0
8,295655,295655,0
8,296180,296180,0
8,296191,296194,2
8,296717,296717,0
8,296726,296727,0
8,297255,297256,0
8,297268,297270,1
8,297836,297836,0
8,297846,297847,1
8,298358,298358,0
8,298369,298372,2
8,298876,298877,0
8,298885,298888,2
8,299388,299388,0
8,299403,299406,2
8,299992,299993,0
8,300006,300006,0
8,300572,300573,0
8,300584,300585,1
8,301112,301112,0
8,301121,301122,1
8,301636,301637,0
8,301647,301649,1
8,302215,302216,0
8,302224,302227,3
8,302810,302810,0
8,302816,302822,5
8,303367,303367,0
8,303374,303379,5
8,303993,303993,0
8,304003,304003,0
8,304545,304545,0
8,304553,304555,2
8,305166,305166,0
8,305174,305178,3
8,305769,305769,0
8,305777,305780,2
8,306382,306382,0
8,306390,306393,3
8,306958,306958,0
8,306965,306966,0
8,307468,307468,0
8,307477,307477,0
8,308028,308028,0
8,308039,308039,0
8,308646,308646,0
8,308657,308658,0
8,309195,309195,0
8,309205,309206,1
8,309739,309739,0
8,309748,309749,0
8,310347,310347,0
8,310363,310363,0
8,310961,310962,0
8,310968,310972,4
8,311586,311586,0
8,311596,311596,0
8,312177,312177,0
8,312183,312187,4
8,312805,312805,0
8,312814,312814,0
8,313398,313398,0
8,313405,313405,0
8,313945,313945,0
8,313953,313953,0
8,314514,314514,0
8,314522,314525,3
8,315064,315064,0
8,315073,315073,0
8,315673,315673,0
8,315680,315680,0
8,316237,316237,0
8,316244,316247,2
8,316816,316817,0
8,316825,316825,0
8,317342,317342,0
8,317350,317350,0
8,317858,317859,0
8,317868,317869,0
8,318374,318374,0
8,318382,318383,0
8,318884,318884,0
8,318893,318895,2
8,319419,319419,0
8,319429,319431,2
8,320068,320068,0
8,320077,320077,0
8,320646,320646,0
8,320652,320655,2
8,321195,321195,0
8,321204,321204,0
8,321790,321790,0
8,321799,321800,0
8,322374,322374,0
8,322382,322386,3
8,322955,322956,0
8,322963,322965,1
8,323520,323520,0
8,323528,323528,0
8,324078,324079,0
8,324086,324086,0
8,324620,324620,0
8,324627,324630,2
8,325170,325170,0
8,325178,325181,2
8,325730,325730,0
8,325738,325741,2
8,326280,326280,0
8,326288,326289,1
8,326821,326821,0
8,326832,326834,1
8,327373,327373,0
8,327384,327384,0
8,327913,327913,0
8,327926,327927,1
8,328493,328494,0
8,328503,328503,0
8,329127,329127,0
8,329138,329141,3
8,329689,329690,0
8,329700,329702,2
8,330298,330298,0
8,330307,330310,2
8,330829,330829,0
8,330844,330844,0
8,331354,331354,0
8,331361,331363,1
8,331903,331903,0
8,331917,331920,2
8,332531,332532,1
8,332545,332545,0
8,333143,333143,0
8,333150,333150,0
8,333684,333684,0
8,333689,333693,3
8,334210,334210,0
8,334218,334219,0
8,334781,334781,0
8,334789,334791,1
8,335331,335331,0
8,335338,335343,4
8,335867,335867,0
8,335874,335874,0
8,336465,336466,0
8,336473,336475,2
8,337029,337029,0
8,337036,337040,3
8,337582,337582,0
8,337589,337592,3
8,338112,338112,0
8,338119,338127,7
8,338638,338638,0
8,338645,338649,3
8,339172,339172,0
8,339181,339185,3
8,339722,339722,0
8,339730,339734,4
8,340232,340233,0
8,340241,340245,4
8,340758,340759,0
8,340766,340769,2
8,341289,341289,0
8,341297,341301,4
8,341836,341836,0
8,341844,341845,1
8,342383,342384,0
8,342392,342395,2
8,342912,342912,0
8,342922,342925,3
8,343467,343467,0
8,343475,343477,2
8,344003,344003,0
8,344011,344014,2
8,344539,344539,0
8,344548,344549,1
8,345072,345072,0
8,345080,345083,2
8,345608,345608,0
8,345617,345620,2
8,346148,346149,0
8,346158,346161,3
8,346704,346704,0
8,346727,346727,0
8,347258,347258,0
8,347294,347294,0
8,347864,347864,0
8,347878,347893,14
8,348456,348456,0
8,348462,348464,1
8,349061,349062,0
8,349066,349073,6
8,349599,349599,0
8,349604,349612,7
8,350139,350139,0
8,350144,350152,7
8,350655,350655,0
8,350659,350666,6
8,351164,351164,0
8,351168,351176,7
8,351687,351687,0
8,351696,351698,1
8,352267,352268,0
8,352276,352278,2
8,352781,352781,0
8,352790,352793,2
8,353293,353293,0
8,353302,353306,3
8,353806,353807,0
8,353816,353819,2
8,354320,354320,0
8,354329,354331,2
8,354901,354901,0
8,354911,354911,0
8,355474,355474,0
8,355481,355481,0
8,356119,356119,0
8,356129,356129,0
8,356753,356753,0
8,356762,356763,0
8,357338,357339,0
8,357348,357348,0
8,357941,357941,0
8,357949,357953,4
8,358519,358519,0
8,358526,358527,1
8,359112,359113,0
8,359122,359123,1
8,359690,359690,0
8,359701,359701,0
8,360228,360228,0
8,360241,360245,3
8,360771,360771,0
8,360781,360781,0
8,361305,361305,0
8,361317,361317,0
8,361895,361895,0
8,361904,361904,0
8,362541,362541,0
8,362553,362553,0
8,363108,363108,0
8,363121,363121,0
8,363635,363635,0
8,363644,363644,0
8,364163,364163,0
8,364173,364173,0
8,364692,364692,0
8,364700,364700,0
8,365209,365209,0
8,365216,365217,1
8,365727,365728,0
8,365737,365737,0
8,366370,366370,0
8,366378,366381,3
8,366934,366934,0
8,366943,366945,2
8,367477,367477,0
8,367483,367487,3
8,368065,368065,0
8,368076,368076,0
8,368599,368599,0
8,368609,368610,0
8,369177,369177,0
8,369184,369187,2
8,369702,369703,0
8,369711,369713,2
8,370273,370273,0
8,370281,370283,1
8,370818,370818,0
8,370826,370829,2
8,371429,371429,0
8,371440,371442,2
8,372034,372034,0
8,372043,372043,0
8,372618,372618,0
8,372626,372628,1
8,373237,373237,0
8,373247,373247,0
8,373831,373831,0
8,373839,373841,1
8,374379,374379,0
8,374389,374389,0
8,374966,374966,0
8,374974,374975,0
8,375537,375538,0
8,375544,375547,2
8,376119,376119,0
8,376124,376129,4
8,376740,376740,0
8,376750,376752,2
8,377313,377313,0
8,377324,377324,0
8,378002,378002,0
8,378011,378012,1
8,378582,378582,0
8,378590,378590,0
8,379172,379172,0
8,379183,379183,0
8,379787,379787,0
8,379794,379794,0
8,380350,380350,0
8,380360,380360,0
8,380867,380867,0
8,380876,380877,1
8,381441,381442,0
8,381451,381452,0
8,381974,381974,0
8,381988,381988,0
8,382496,382496,0
8,382505,382507,1
8,383096,383096,0
8,383103,383103,0
8,383651,383651,0
8,383659,383659,0
8,384164,384164,0
8,384178,384179,0
8,384694,384694,0
8,384702,384702,0
8,385294,385294,0
8,385299,385302,3
8,385838,385838,0
8,385851,385851,0
8,386477,386478,0
8,386485,386485,0
8,387026,387026,0
8,387036,387036,0
8,387582,387582,0
8,387593,387593,0
8,388158,388158,0
8,388170,388170,0
8,388792,388792,0
8,388802,388804,2
8,389485,389486,0
8,389492,389496,4
8,390037,390037,0
8,390043,390050,6
8,390549,390549,0
8,390557,390558,1
8,391091,391091,0
8,391098,391099,0
8,391611,391611,0
8,391621,391623,1
8,392123,392123,0
8,392131,392133,1
8,392745,392745,0
8,392751,392752,0
8,393320,393321,0
8,393329,393332,2
8,393865,393865,0
8,393875,393875,0
8,394426,394426,0
8,394434,394436,2
8,394974,394975,0
8,394983,394986,3
8,395587,395587,0
8,395596,395599,3
8,396114,396114,0
8,396123,396124,1
8,396646,396646,0
8,396655,396657,1
8,397192,397192,0
8,397201,397203,2
8,397796,397796,0
8,397808,397808,0
8,398374,398374,0
8,398386,398386,0
8,398921,398921,0
8,398933,398933,0
8,399446,399446,0
